FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS,Format,Network/Slogan,Notes
1300,KPMI,MN,BEMIDJI,2500.0,600.0,,,47.4422,-94.8661,LICEN,NEW,Beltrami,27007,TALK/C&W,ABC WW1 THE LEGENDS,//W232DS 94.3
1300,WQPM,MN,PRINCETON,1000.0,83.0,,,45.5527,-93.5819,LICEN,,Sherburne,27141,C&W,TOTAL COUNTRY BOB-FM,//W298CE 107.5
1300,KMMO,MO,MARSHALL,1000.0,68.0,,,39.1342,-93.2221,LICEN,,Saline,29195,C&W,COUNTRY CONNECTION,//FM 102.9
1300,WOAD,MS,JACKSON,3600.0,730.0,,,32.3868,-90.1631,LICEN,"WRBC, WKXI",Hinds,28049,BLK GSPL,GOSPEL 1300,EX-WKXI //W278BW 103.5
1300,WSSG,NC,GOLDSBORO,1000.0,49.0,,,35.4024,-78.0219,LICEN,"WSSG, WFXN",Wayne,37191,URBAN HIPHOP,WW1 92.7 JAMZ,EX-WFXN //W224DD 92.7
1300,WLNC,NC,LAURINBURG,500.0,74.0,,,34.7835,-79.4392,LICEN,,Scotland,37165,AC/OLDIES,ABC HOMETOWN RADIO,//W236BP 95.1
1300,WSYD,NC,MOUNT AIRY,5000.0,1000.0,,,36.5035,-80.5928,LICEN,,Surry,37171,OLDIES,ABC GRANITE CITY GOLD,//W286DM 105.1
1300,KBRL,NE,MCCOOK,5000.0,136.0,,,40.1919,-100.6521,LICEN,"KBRL, KSWN",Red Willow,31145,TALK/SPORTS,FOX BIG TALKER 1300,EX-KSWN //K248CX 97.5
1300,WPNH,NH,PLYMOUTH,5000.0,82.0,,,43.7756,-71.7051,LICEN,,Grafton,33009,OLDIES,ABC WW1 OLDIES 92.9,//WFTN-1240
1300,KCMY,NV,CARSON CITY,5000.0,120.0,,,39.166,-119.7268,LICEN,KPTL,Carson City,32510,CL. C&W,WW1 COWBOY COUNTRY,//K273AF 102.5
1300,WOSW,NY,FULTON,1000.0,40.0,,,43.2948,-76.4427,LICEN,"WOSC, WZZZ, WAMF",Oswego,36075,SPORTS,FOX SPORTS 92.5,"//W253BZ 98.5, WOLF-1490"
1300,WXRL,NY,LANCASTER,5000.0,2500.0,,,42.8826,-78.6311,LICEN,,Erie,36029,CL. C&W/POLKA,ABC WW1 REAL COUNTRY,//W238DD 95.5
1300,WGDJ,NY,RENSSELAER,10000.0,8000.0,,,42.5898,-73.7432,LICEN,"WQBK, WTMM, WEEV, WTMM",Rensselaer,36083,TALK,SRN FOX TALK 98.7,EX-WTMM/WEEV //W254DA 98.7
1300,WJMO,OH,CLEVELAND,5000.0,5000.0,,,41.3412,-81.7415,LICEN,WERE,Cuyahoga,39035,SPANISH TROPICAL,LA MEGA 93.1,EX-WERE //W233CG 94.5
1300,KAKC,OK,TULSA,5000.0,1000.0,,,35.9946,-95.8578,LICEN,"KMOD, KBBJ",Tulsa,40143,TALK,SRN THE PATRIOT 1300,//K228BR 93.5
1300,KDSO,OR,PHOENIX,5000.0,5000.0,,,42.2954,-122.8053,LICEN,"KRVB, KHUG, KDOV, KAPL, KDSO, KAPL, KDSO, KAPL",Jackson,41029,SPORTS,VSIN THE ACE,EX-KDOV/KAPL
1300,KTDS,OR,THE DALLES,1000.0,13.0,,,45.5811,-121.1327,LICEN,KACI,Wasco,41065,C&W,103.9 THE HAWK,EX-KACI //K280FJ 103.9
1300,WWCH,PA,CLARION,850.0,28.0,,,41.1992,-79.3567,LICEN,,Clarion,42031,C&W,BIGFOOT LEGENDS 103.1,//W231DR 94.1
1300,WLMZ,PA,WEST HAZLETON,5000.0,500.0,,,40.9406,-76.0016,LICEN,"WYLV, WWKC, WXPX, WILP, WOGY, WKZN, WODS",Luzerne,42079,SPANISH TROPICAL,LA MEGA 102.3,EX-WKZN/WODS //WMQX 102.3
1300,WOSO,PR,MAYAGUEZ,5000.0,800.0,,,18.1528,-67.1519,LICEN,WTIL,Mayagüez,72097,SPANISH NEWS/TALK,WAPA LA PODEROSA,EX-WTIL //W265EC 100.9
1300,WCKI,SC,GREER,1000.0,94.0,,,34.9276,-82.2615,LICEN,,Spartanburg,45083,RELIGION,EWTN CATHOLIC RADIO,//WLTQ-730
1300,KOLY,SD,MOBRIDGE,5000.0,111.0,,,45.5353,-100.3463,LICEN,,Walworth,46129,CLASSIC ROCK,ABC WW1,//K270CU 101.9
1300,WMTN,TN,MORRISTOWN,5000.0,96.0,,,36.207,-83.3329,LICEN,,Hamblen,47063,CL. C&W,ABC COUNTRY LEGENDS,//W227DH 93.3
1300,WNQM,TN,NASHVILLE,50000.0,5000.0,,,36.2084,-86.8939,LICEN,"WMAK, WLUY",Davidson,47037,RELIGION/SPANISH,RADIO VIDA,//WMDB-880 AT NIGHT
1300,KVET,TX,AUSTIN,5000.0,1000.0,,,30.3752,-97.7164,LICEN,,Travis,48453,SPORTS,FSR THE ZONE,
1300,KKUB,TX,BROWNFIELD,1000.0,120.0,,,33.1804,-102.2474,LICEN,,Terry,48445,SPANISH RELIGION,GUADALUPE R. CATOLICA,
1300,KLAR,TX,LAREDO,1000.0,80.0,,,27.5295,-99.5212,LICEN,,Webb,48479,SPANISH RELIGION,RADIO PODER,
1300,KHTW,TX,LUMBERTON,1700.0,20.0,,,30.2331,-94.2115,LICEN,"KKAS, KSET, KLLS",Hardin,48199,TALK,SRN WW1 FREEDOM 1300,EX-KSET/KLLS //KLMO 98.9
1300,WKCY,VA,HARRISONBURG,6400.0,5.0,,,38.464,-78.8067,LICEN,,Rockingham,51165,TALK,FOX NEWSRADIO,"//WKCI-970, W300CX 107.9"
1300,KKOL,WA,SEATTLE,35000.0,3200.0,,,47.6551,-122.5196,LICEN,KMPS,Kitsap,53035,TALK,SRN THE ANSWER,EX-KMPS
1300,WPDX,WV,MORGANTOWN,2500.0,44.0,,,39.6279,-79.9695,LICEN,"WCLG, WFGM, WCLG",Monongalia,54061,C&W,104.9 SUPERSTAR CNTRY,"//W221DR 92.1, FM 104.9"
1300,WJYP,WV,ST. ALBANS,1000.0,49.0,,,38.3954,-81.8499,LICEN,"WGKV, WKAZ, WCOZ",Kanawha,54039,SPORTS,W1S THE JOCK,//WMON-1340
1310,WHEP,AL,FOLEY,2500.0,43.0,,,30.4441,-87.6811,LICEN,,Baldwin,1003,TALK,SRN RADIO BALDWIN,//W223AX 92.5
1310,WJUS,AL,MARION,5000.0,33.0,,,32.636,-87.3022,LICEN,WAJO,Perry,1105,BLK GSPL,YOUR PRAISE STATION,EX-WAJO //W232AN 94.3
1310,WAFN,AL,SOMERVILLE,1000.0,33.0,,,34.5404,-86.9042,LICEN,"WJRA, WQAH, WKZD",Morgan,1103,CLASSIC ROCK,FOX FUN 92.7 104.9,"//FM 92.7, W285EN 104.9"
1310,KZYP,AR,MALVERN,1000.0,,,,34.3737,-92.8302,LICSL,KBOK,Hot Spring,5059,SILENT,EZ ROCK,//K281CK 104.1
1310,KIHP,AZ,MESA,3400.0,260.0,,,33.362,-111.9682,LICEN,"KQXE, KZZP, KXAM",Maricopa,4013,RELIGION,RELEVANT RADIO,EX-KZZP/KXAM //K275CP 102.9
1310,KKZI,CA,BARSTOW,1000.0,80.0,,,34.9141,-117.0186,LICEN,"KIOT, KIQQ",San Bernardino,6071,TOURIST INFO,ACE RADIO,EX-KIQQ
1310,KMKY,CA,OAKLAND,5000.0,5000.0,,,37.8241,-122.3205,LICEN,"KDIA, KFYI, KDIA",Contra Costa,6013,ETHNIC S. ASIAN,RADIO PUNJAB,EX-KDIA //K225CK 92.9
1310,KFKA,CO,GREELEY,5000.0,1000.0,,,40.3655,-104.7327,LICEN,,Weld,8123,NEWS/TALK/SPORTS,ABC W1S VSIN,//K276GU 103.1
1310,WICH,CT,NORWICH,5000.0,5000.0,,,41.5529,-72.0756,LICEN,,New London,9011,ADLT STNDS,SRN PERSONALITY RADIO,//W233DB 94.5
1310,WYND,FL,DELAND,10400.0,115.0,,,28.9994,-81.2981,LICEN,"WKKX, WDLF",Volusia,12127,RELIGION,96.1 THE SPIRIT,//W241CZ 96.1
1310,WAUC,FL,WAUCHULA,5000.0,500.0,,,27.5303,-81.8187,LICEN,,Hardee,12049,C&W,THE OUTLAW 102.1,//W271DH 102.1
1310,WWWE,GA,DECATUR,2500.0,31.0,,,33.7726,-84.2817,LICEN,"WXLL, WPBC, WJZA",DeKalb,13089,SPANISH AC,LA MEGA 96.5 Y 105.1,EX-WPBC/WJZA //W266BW 101.1
1310,WOKA,GA,DOUGLAS,500.0,68.0,,,31.5235,-82.8726,LICEN,,Coffee,13069,C. CHRIST.,SRN THE TREE,//W292FQ 106.3
1310,WPCH,GA,WEST POINT,1000.0,25.0,,,32.8968,-85.1566,LICEN,"WZZZ, WPLV, WCJM, WPLV, WCJM, WPLV",Chambers,1017,SPORTS,FOX SPORTS THE GAME,EX-WCJM/WPLV //WZMG-910
1310,KOKX,IA,KEOKUK,1000.0,500.0,,,40.3806,-91.3526,LICEN,,Hancock,17067,TALK/SPORTS,NBC,//K227DO 93.3
1310,KDLS,IA,PERRY,500.0,300.0,,,41.8327,-94.0377,LICEN,,Dallas,19049,CLASSIC ROCK,ABC YESTERDAYS MUSIC,//K259AT 99.7
1310,KLIX,ID,TWIN FALLS,5000.0,2500.0,,,42.5516,-114.3684,LICEN,,Twin Falls,16083,NEWS/TALK,FOX NEWSRADIO 1310,EX-KEZJ //K241DD 96.1
1310,WTLC,IN,INDIANAPOLIS,5000.0,1000.0,,,39.7189,-86.1758,LICEN,"WMLF, WTUX",Marion,18097,BLK GSPL,INDY'S PRAISE,"//W224DI 92.7, W236CR 95.1"
1310,KYUL,KS,SCOTT CITY,500.0,147.0,,,38.5264,-100.9121,LICEN,KFLA,Scott,20171,TALK/SPORTS,SRN BIG TALKER 104.9,"//KIUL-1240, K253CW 98.5"
1310,WTTL,KY,MADISONVILLE,1000.0,40.0,,,37.3367,-87.5447,LICEN,,Hopkins,21107,C. CHRIST.,103.5 THE LIGHT,//W278CK 103.5
1310,WDOC,KY,PRESTONSBURG,5000.0,25.0,,,37.6959,-82.7566,LICEN,,Floyd,21071,OLDIES/ROCK,,
1310,KMBS,LA,WEST MONROE,5000.0,49.0,,,32.484,-92.1529,LICEN,KUZN,Ouachita,22073,SILENT,WW1 FSR REDDEN RADIO,DELETED
1310,WORC,MA,WORCESTER,5000.0,1000.0,,,42.222,-71.8167,LICEN,,Worcester,25027,SPANISH TROPICAL,LA MEGA,//WAMG-890
1310,WLOB,ME,PORTLAND,5000.0,5000.0,,,43.6895,-70.3342,LICEN,,Cumberland,23005,TALK,FOX WW1 NEWSTALK MAINE,//W263BZ 100.5
1310,WDTW,MI,DEARBORN,5000.0,5000.0,,,42.2639,-83.2544,LICEN,"WNIC, WMTG, WDOZ, WYUR, WXDX, WDTW, WWWW",Wayne,26163,REG. MEX.,LA ZETA 1310,//W300DI 107.9 STA 900/900W
1310,WCCW,MI,TRAVERSE CITY,15000.0,,,,44.7672,-85.6906,LICEN,,Grand Traverse,26055,SPORTS,FSR 1310 THE TICKET,WTCM GOLD
1310,KGLB,MN,GLENCOE,2500.0,270.0,,,44.778,-94.128,LICEN,"KRBI, KGLB, KTWN",McLeod,27085,CL. C&W,CLASSIC HIT COUNTRY,EX-KTWN //K241DE 96.1
1310,KZRG,MO,JOPLIN,5000.0,1000.0,,,37.1176,-94.5449,LICEN,"KFSB, KOCR",Jasper,29097,NEWS/TALK,FOX WW1 NEWSTALK 1310,"//K275BD 102.9,K290CO 105.9"
1310,KEIN,MT,GREAT FALLS,5000.0,1000.0,,,47.5222,-111.3891,LICEN,,Cascade,30013,COMEDY,MT'S COMEDY NETWORK,
1310,WISE,NC,ASHEVILLE,5000.0,1000.0,,,35.6193,-82.5724,LICEN,,Buncombe,37021,SPORTS,FOX SPORTS RADIO,W247BV 97.3
1310,WGSP,NC,CHARLOTTE,5000.0,240.0,,,35.2565,-80.8643,LICEN,WHVN,Mecklenburg,37119,SPANISH HITS,LATINA 1310,//W298CF 107.5
1310,WTIK,NC,DURHAM,5000.0,1000.0,,,36.0251,-78.9019,LICEN,,Durham,37063,REG. MEX.,LA KE BUENA,
1310,KNOX,ND,GRAND FORKS,5000.0,5000.0,,,47.8441,-97.0254,LICEN,,Grand Forks,38035,NEWS/TALK,ABC NEWSRADIO 1310,//K300BG 107.9
1310,KGMT,NE,FAIRBURY,500.0,95.0,,,40.1161,-97.1517,LICEN,,Jefferson,31095,OLDIES,ABC GOOD TIME OLDIES,
1310,WOBM,NJ,ASBURY PARK,2500.0,1000.0,,,40.2298,-74.0904,LICEN,"WJLK, WADB, WBUD, WADB",Monmouth,34025,OLDIES,BEACH RADIO,"//W244EE 96.7, FM 92.7"
1310,WEMG,NJ,CAMDEN,1000.0,250.0,,,39.9579,-75.1146,LICEN,"WCAM, WSSJ",Camden,34007,SPANISH TROPICAL,LA MEGA 105.7,EX-WSSJ //W289AZ 105.7
1310,WXMC,NJ,PARSIPPANY-TROY HILL,1000.0,88.0,,,40.8643,-74.3512,LICEN,"WQTK, WBIO",Morris,34027,ETHNICE S. ASIAN,RADIO ZINDAGI,//WBWD-540
1310,KKNS,NM,CORRALES,5000.0,82.0,,,35.1323,-106.6223,LICEN,"KIVA, KZRQ, KIVA, KBTK",Bernalillo,35001,NAVAJO/C&W,AP WW1 VOICE OF NAVAJO,//KTNN-660
1310,WOKR,NY,CANANDAIGUA,1000.0,1000.0,,,42.8889,-77.3189,LICEN,"WCGR, WRSB",Ontario,36069,C&W,CLASSIC COUNTRY,EX-WCGR/WRSB //W238DG 95.5
1310,WRVP,NY,MOUNT KISCO,5000.0,33.0,,,41.1937,-73.739,LICEN,WVIP,Westchester,36119,SPANISH RELIGION,RADIO VISION CRISTIANA,EX-WVIP //WWRV-1330
1310,WTLB,NY,UTICA,5000.0,500.0,,,43.0568,-75.2779,LICSL,,Oneida,36065,SILENT,ESPN UTICA-ROME,"//W261DV 100.1, WRNY-1350"
1310,WDPN,OH,ALLIANCE,1000.0,480.0,,,40.9262,-81.1279,LICEN,WFAH,Stark,39151,ADLT STNDS,ABC UNFORGETTABLE FAVS,
1310,WBFD,PA,BEDFORD,1000.0,85.0,,,40.0431,-78.5033,LICEN,"WBFD, WAYC, WOOX",Bedford,42009,TALK,FOX SRN WW1,EX-WAYC //W254DF 98.7
1310,WTZN,PA,TROY,1000.0,72.0,,,41.7809,-76.8188,LICEN,"WJOZ, WHGL",Bradford,42015,OLDIES,WW1 GOLDEN OLDIES 99.9,//W260AN 99.9
1310,WICU,PA,WARREN,5000.0,94.0,,,41.8139,-79.1676,LICEN,WNAE,Warren,42123,CONTEMP HITS,HAPPI 92.7,"//W244DY 96.7, FM 92.7"
1310,WDXI,TN,JACKSON,5000.0,50.0,,,35.6642,-88.8228,LICEN,,Madison,47113,SPORTS,FSR WEST TENN SPORTS,//W278CL 103.5
1310,KZIP,TX,AMARILLO,1000.0,88.0,,,35.1839,-101.9702,LICEN,,Potter,48375,SPANISH RELIGION,RADIO VIDA,//K224EF 92.7
1310,KTCK,TX,DALLAS,25000.0,5000.0,,,32.9448,-96.9406,LICEN,KAAM,Dallas,48113,SPORTS,FSR THE TICKET,EX-KAAM //FM 96.7
1310,KAHL,TX,SAN ANTONIO,5000.0,236.0,,,29.4149,-98.3436,LICEN,"KZVE, KONJ, KXTN, KPOZ, KXTN",Medina,48325,ADLT STNDS,CALL 1310,"//K290BO 105.9,K264CJ 100.7"
1310,WDCT,VA,FAIRFAX,5000.0,500.0,,,38.8523,-77.3155,LICEN,WEEL,Fairfax,51600,ETHNIC KOREAN,RADIO KOREA,//WWRU 1660
1310,WGH,VA,NEWPORT NEWS,20000.0,5000.0,,,37.0454,-76.448,LICEN,"WNSY, WGH, WCMS",Hampton,51650,SPORTS,FOX SPORTS 1310,EX-WGH/WCMS //W265EF 100.9
1310,KZXR,WA,PROSSER,5000.0,66.0,,,46.234,-119.8148,LICEN,KARY,Benton,53005,SPANISH RELIGION,ESTACION DE LA FAMILIA,EX-KARY //K237GY 95.3
1310,WIBA,WI,MADISON,5000.0,5000.0,,,42.9994,-89.4298,LICEN,,Dane,55025,NEWS/TALK,FOX WW1 NEWSTALK 1310,
1310,WSLW,WV,WHITE SULPHUR SPRING,5000.0,,,,37.8048,-80.3506,LICSL,,Greenbrier,54025,SILENT,FOX RADIO GREENBRIER,//W247BZ 97.3
1320,WENN,AL,BIRMINGHAM,5000.0,111.0,,,33.5615,-86.8603,LICEN,"WENN, WAGG, WEZN, WRJS, WZZK, WPSB",Jefferson,1073,CLASSIC ROCK,STAR 92,//W222BK 92.3
1320,WDSA,AL,DOTHAN,1000.0,92.0,,,31.2485,-85.3888,LICEN,"WAGF, WDBM, WAGF",Houston,1069,TALK,,EX-WAGF //W230CY 93.9
1320,KWHN,AR,FORT SMITH,5000.0,5000.0,,,35.417,-94.3652,LICEN,"KWHN, KYHN",Crawford,5033,NEWS/TALK,ABC NEWSTALK,EX-KWHN/KYHN
1320,KRLW,AR,WALNUT RIDGE,1000.0,152.0,,,36.0662,-90.9401,LICSL,,Lawrence,5075,SILENT,ABC OLDIES 1320,//K261EX 100.1
1320,KOFA,AZ,YUMA,730.0,106.0,,,32.6898,-114.5009,LICEN,KAWC,Yuma,4027,VARIETY/ROCK,NPR BORDER RADIO,EX-KAWC //K234CZ 94.7
1320,KWQQ,CA,HEMET,500.0,300.0,,,33.7497,-116.9989,LICEN,"KHSJ, KSDT",Riverside,6065,SPANISH RANCHERA,LA RANCHERA,EX-KHSJ/KSDT //K296HB 107.1
1320,KKSM,CA,OCEANSIDE,500.0,500.0,,,33.2023,-117.3389,LICEN,"KNNC, KGMG, KKLQ",San Diego,6073,ADLT ALTERNATIVE,RADIO REVOLUTION,EX-KGMG/KKLQ
1320,KIFM,CA,WEST SACRAMENTO,5000.0,620.0,,,38.6363,-121.5536,LICEN,"KGNR, KCTC",Sacramento,6067,SPORTS,ESPN 1320,EX-KGNR/KCTC
1320,WATR,CT,WATERBURY,5000.0,1000.0,,,41.5368,-73.0307,LICEN,,New Haven,9009,TALK/OLDIES,ABC,//W249DY 97.7
1320,WLQY,FL,HOLLYWOOD,5000.0,5000.0,,,26.0317,-80.2781,LICEN,"WGMA, WADY",Broward,12011,ETHNIC,INTERNATIONAL STATION,
1320,WJNJ,FL,JACKSONVILLE,16000.0,80.0,,,30.3289,-81.6948,LICEN,"WVOJ, WQIK, WJGR, WBOB",Duval,12031,SPANISH HITS,FLOW 105.3,EX-WJGR/WBOB //W279AG 103.7
1320,WDIZ,FL,VENICE,5000.0,142.0,,,27.1053,-82.3995,LICEN,"WAMR, WDDV",Sarasota,12115,OLDIES,OLDIES 1320,EX-WAMR/WDDV
1320,KNIA,IA,KNOXVILLE,500.0,222.0,,,41.3306,-93.1096,LICEN,,Marion,19125,C&W,ABC TRUE COUNTRY,"//K232FR 94.3, K232DH 95.3"
1320,KMAQ,IA,MAQUOKETA,500.0,135.0,,,42.0906,-90.6288,LICEN,,Jackson,19097,C&W,AP,"//K223DA 92.5, FM 95.1"
1320,WKAN,IL,KANKAKEE,1000.0,500.0,,,41.1356,-87.8195,LICEN,,Kankakee,17091,TALK/SPORTS,FOX WW1,//W267CI 101.3
1320,KLWN,KS,LAWRENCE,500.0,250.0,,,38.9347,-95.2869,LICEN,,Douglas,20045,NEWS/TALK/SPORTS,FOX FOXSP NEWSTALK,//K269GP 101.7
1320,WBRT,KY,BARDSTOWN,1000.0,44.0,,,37.8192,-85.4861,LICEN,,Nelson,21179,C&W/BLUEGRASS,AP HOMETOWN RADIO,//W246AT 97.1
1320,WCVG,KY,COVINGTON,500.0,430.0,,,39.0456,-84.5083,LICEN,WCLU,Kenton,21117,BLK GSPL,THE VOICE,//W280FW 103.9
1320,WNGO,KY,MAYFIELD,1000.0,97.0,,,36.7603,-88.6389,LICEN,"WNGO, WIVR, WKJM",Graves,21083,NEWS/TALK,FOX SRN SUPERTALK 94.3,EX-WKJM/WIVR //W290DF 105.9
1320,KNCB,LA,VIVIAN,5000.0,57.0,,,32.9024,-93.983,LICSL,,Caddo,22017,SILENT,ESPN,//K281CY 104.1
1320,WARA,MA,ATTLEBORO,5000.0,5000.0,,,41.9593,-71.3264,LICEN,"WARA, WJYT, WARL, WRNP",Bristol,25005,VARIETY,ALL ABOUT COMMUNITY,EX-WARA/WJYT/WARL/WRNP
1320,WJKI,MD,SALISBURY,1000.0,28.0,,,38.3609,-75.6163,LICEN,WICO,Wicomico,24045,CLASSIC ROCK,THE VAULT,"EX-WICO //FM 103.5, 102.9"
1320,WILS,MI,LANSING,25000.0,1900.0,,,42.622,-84.6439,LICEN,,Ingham,26065,NEWS/TALK,FOX MORE COMPELLING,
1320,WDMJ,MI,MARQUETTE,5000.0,140.0,,,46.5452,-87.4446,LICEN,,Marquette,26103,CLASSIC ROCK,GREATEST HITS 1320,
1320,KOZY,MN,GRAND RAPIDS,5000.0,5000.0,,,47.1727,-93.453,LICEN,,Itasca,27061,CLASSIC ROCK,ABC ALL CLASSICS,//K226CV 93.1
1320,KSIV,MO,CLAYTON,4600.0,270.0,,,38.6073,-90.354,LICEN,"KKOJ, KADI",St. Clair,17163,RELIGION,BOTT RADIO NET,"//K286AR 105.1, KSIV 91.5"
1320,WRJW,MS,PICAYUNE,5000.0,75.0,,,30.5185,-89.6448,LICEN,,Pearl River,28109,C&W,ABC THE PIC,//W295DG 106.9
1320,WAGY,NC,FOREST CITY,1000.0,30.0,,,35.3546,-81.8793,LICEN,,Rutherford,37161,OLDIES,ABC TRUE OLDIES,//W298CZ 107.5
1320,WCOG,NC,GREENSBORO,5000.0,5000.0,,,36.1504,-79.9131,LICEN,"WCOG, WGLD, WWWB, WTCK",Guilford,37081,CLASSIC ROCK,FOX CLASSIC HITS,//W287GD 105.3
1320,WKRK,NC,MURPHY,5000.0,62.0,,,35.1118,-84.0085,LICEN,,Cherokee,37039,S. GSPL/RELIGION,SRN CHRISTIAN RADIO,//W288DI 105.5
1320,WDER,NH,DERRY,10000.0,600.0,,,42.867,-71.2878,LICEN,,Rockingham,33015,RELIGION,SRN LIFE CHANGING R.,//FM 92.1
1320,WLOH,OH,LANCASTER,500.0,16.0,,,39.7037,-82.5535,LICEN,WHOK,Fairfield,39045,C&W,ABC THE WOLF,"//W257EQ 99.3, W284BD 104.5"
1320,WOBL,OH,OBERLIN,1000.0,1000.0,,,41.2681,-82.211,LICEN,,Lorain,39093,CL. C&W,ABC LORAIN COUNTRY,//W299CJ 107.7
1320,KCLI,OK,CLINTON,1000.0,108.0,,,35.4834,-98.982,LICEN,"KWOE, KKCC, KXOL",Custer,40039,SPORTS,FOX THE REF-THE SCORE,EX-KXOL //K247CO 97.3
1320,WTKZ,PA,ALLENTOWN,750.0,195.0,,,40.5926,-75.478,LICEN,WKAP,Lehigh,42077,SPANISH TROPICAL,MEGA,//W269DY 101.7
1320,WGET,PA,GETTYSBURG,1000.0,500.0,,,39.8418,-77.2233,LICSL,,Adams,42001,SILENT,K-LOVE,//W229DK 93.7
1320,WJAS,PA,PITTSBURGH,7000.0,3300.0,,,40.4795,-79.9031,LICEN,WKTQ,Allegheny,42003,TALK,FOX WW1 TALK RADIO,//W256DE 99.1
1320,WSKN,PR,SAN JUAN,5000.0,2300.0,,,18.3833,-66.0669,LICEN,"WUNO, WSKN, WDEP",San Juan,72127,SPANISH NEWS/TALK,RADIO ISLA,EX-WUNO //WKFE 1550
1320,KELO,SD,SIOUX FALLS,5000.0,5000.0,,,43.488,-96.6376,LICEN,,Minnehaha,46099,NEWS/TALK,FOX KELO NEWSRADIO,"//KELQ 107.9, K286CN 105.1"
1320,WGOC,TN,KINGSPORT,5000.0,500.0,,,36.5534,-82.4826,LICSL,WKIN,Sullivan,47163,SILENT,ABC TRICITIES BIZ TALK,EX-WKIN
1320,WMSR,TN,MANCHESTER,5000.0,79.0,,,35.4676,-86.095,LICEN,,Coffee,47031,TALK/VARIETY,FOX THUNDER 107.9&1320,"//W296DW 107.1,W300BL 107.9"
1320,KVMC,TX,COLORADO CITY,1000.0,,,,32.3876,-100.8929,LICEN,,Mitchell,48335,REG. MEX.,,//KAUM 107.1
1320,KXYZ,TX,HOUSTON,8400.0,2800.0,,,29.9158,-95.4619,LICEN,,Harris,48201,URBAN NEWS/TALK,BIN BLACK INFO NETWORK,
1320,KNIT,UT,SALT LAKE CITY,730.0,730.0,,,40.6658,-111.908,LICEN,"KUTR, KCPX, KCNR, KFNZ",Salt Lake,49035,RELIGION,SRN HOPE 94.5,EX-KCNR/KFNZ //K233DV 94.5
1320,WBTL,VA,ASHLAND,1000.0,8.0,,,37.7464,-77.4953,LICEN,"WLEE, WVNZ",Hanover,51085,REG. MEX.,LA PANTERA,EX-WLEE/WVNZ //W269DC 101.7
1320,WVGM,VA,LYNCHBURG,1000.0,24.0,,,37.4271,-79.1236,LICEN,"WJJS, WXYU, WVLR, WJJS",Amherst,51009,SPORTS,INFINITY SPORTS NET,//W227BG 93.3
1320,WCVR,VT,RANDOLPH,1000.0,66.0,,,43.9376,-72.6359,LICEN,"WCVR, WWWT, WTSJ",Orange,50017,C&W,WW1 NORTH COUNTRY,EX-WWWT/WTSJ //W261DJ 100.1
1320,KXRO,WA,ABERDEEN,5000.0,1000.0,,,46.9573,-123.8107,LICEN,,Grays Harbor,53027,TALK,GRAY'S HARBOR R.,//K269FT 101.7
1320,KGDC,WA,WALLA WALLA,1000.0,66.0,,,46.0235,-118.3558,LICEN,"KAFR, KSMX",Walla Walla,53071,NEWS/TALK,FOX SRN NEWSTALK RADIO,EX-KSMX //K225CJ 92.9
1320,WFHR,WI,WISCONSIN RAPIDS,5000.0,90.0,,,44.4152,-89.8359,LICEN,,Wood,55141,OLDIES,,//W248DE 97.5
1330,KXXJ,AK,JUNEAU,10000.0,3000.0,,,58.3011,-134.4423,LICEN,"KTNL, KXLJ",Juneau,2110,CLASSIC ROCK,KXJ 1330 & 93.3,EX-KXLJ //K227DP 93.3
1330,KWKW,CA,LOS ANGELES,5000.0,5000.0,,,34.0194,-118.3465,LICEN,KFAC,Los Angeles,6037,SPANISH TALK,LA PRIMERA 1330,//K264CQ 100.7
1330,KLBS,CA,LOS BANOS,420.0,5000.0,,,37.0974,-120.8319,LICEN,,Merced,6047,ETHNIC PORTUGUESE,RADIO PORTUGUESA,
1330,KJPR,CA,SHASTA LAKE CITY,1000.0,1000.0,,,40.6799,-122.2681,LICEN,KSNA,Shasta,6089,NEWS/TALK,NPR JEFFERSON PUBLIC R,
1330,WJNX,FL,FORT PIERCE,5000.0,1000.0,,,27.4559,-80.367,LICEN,"WFTP, WDKC",St. Lucie,12111,REG. MEX.,LA LEY 106.1/95.1,
1330,WWAB,FL,LAKELAND,1000.0,118.0,,,28.0448,-81.9743,LICEN,,Polk,12105,OLDIES,BOSS HOGG RADIO,"//WKFL-1170, WHNR-1360"
1330,WEBY,FL,MILTON,,79.0,,,30.6202,-87.0225,LICEN,"WSWL, WAVX",Santa Rosa,12113,SPORTS,ESPN PENSACOLA,//W256DL 99.1
1330,WEBY,FL,MILTON,25000.0,,,,30.5182,-87.0822,LICEN,"WSWL, WAVX",Santa Rosa,12113,SPORTS,ESPN PENSACOLA,//W256DL 99.1
1330,WCVC,FL,TALLAHASSEE,3200.0,26.0,,,30.5096,-84.3352,LICEN,,Leon,12073,RELIGION,GRN DIVINE WORD RADIO,//W245CB 96.9
1330,WLBB,GA,CARROLLTON,1000.0,34.0,,,33.5715,-85.0505,LICEN,"WPPI, WBTR",Carroll,13045,NEWS/TALK,WW1 NEWSTALK 1330,EX-WPPI/WBTR //W292EW 106.3
